,precision,recall,f1-score,support
NOT,0.8918996995608967,0.9998056994818653,0.9427751313057285,15440.0
Readmitted,0.25,0.0005341880341880342,0.0010660980810234544,1872.0
micro avg,0.8917513863216266,0.8917513863216266,0.8917513863216266,17312.0
macro avg,0.5709498497804484,0.5001699437580267,0.471920614693376,17312.0
weighted avg,0.8224891035825003,0.8917513863216266,0.8409452266039813,17312.0
samples avg,0.8917513863216266,0.8917513863216266,0.8917513863216266,17312.0
