,precision,recall,f1-score,support
NOT,0.89215573012939,1.0,0.9430045486460908,15445.0
Readmitted,0.0,0.0,0.0,1867.0
micro avg,0.89215573012939,0.89215573012939,0.89215573012939,17312.0
macro avg,0.446077865064695,0.5,0.4715022743230454,17312.0
weighted avg,0.795941846802705,0.89215573012939,0.841306911612689,17312.0
samples avg,0.89215573012939,0.89215573012939,0.89215573012939,17312.0
