,precision,recall,f1-score,support
NOT,0.8902897461106934,0.9988968918305107,0.9414714696348847,15411.0
Readmitted,0.19047619047619047,0.0021041557075223566,0.004162330905306971,1901.0
micro avg,0.8894408502772643,0.8894408502772643,0.8894408502772644,17312.0
macro avg,0.540382968293442,0.5005005237690165,0.4728169002700958,17312.0
weighted avg,0.8134444613798022,0.8894408502772643,0.83854721635826,17312.0
samples avg,0.8894408502772643,0.8894408502772643,0.8894408502772643,17312.0
