,precision,recall,f1-score,support
NOT,0.8936095092385548,0.9820227625452664,0.9357323310123852,15464.0
Readmitted,0.12578616352201258,0.021645021645021644,0.03693444136657433,1848.0
micro avg,0.8795055452865065,0.8795055452865065,0.8795055452865065,17312.0
macro avg,0.5096978363802837,0.5018338920951441,0.48633338618947974,17312.0
weighted avg,0.8116468508002362,0.8795055452865065,0.8397885636795837,17312.0
samples avg,0.8795055452865065,0.8795055452865065,0.8795055452865065,17312.0
