,precision,recall,f1-score,support
NOT,0.8887103254319003,0.8638937707479007,0.8761263491434795,15363.0
Readmitted,0.1206896551724138,0.14725500256541815,0.13265541945920964,1949.0
micro avg,0.7832139556377079,0.7832139556377079,0.7832139556377079,17312.0
macro avg,0.5046999903021571,0.5055743866566594,0.5043908843013446,17312.0
weighted avg,0.8022458911472573,0.7832139556377079,0.7924257459806652,17312.0
samples avg,0.7832139556377079,0.7832139556377079,0.7832139556377079,17312.0
